Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,LEP Pct,LEP Cnt,Migrant Pct,Migrant Cnt,Spec Ed Pct,Spec Ed Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Enrollment Cnt,Create Date
2019,10,Frederick,1301,Frederick Classical Charter School,Elementary,5.8,14,14.5,35,<= 5.0,*,*,*,8.3,20,*,*,*,*,*,*,*,*,242,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Middle,8.4,10,19.3,23,*,*,*,*,*,*,*,*,*,*,*,*,*,*,119,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,All,6.6,24,16.1,58,<= 5.0,*,*,*,6.9,25,*,*,*,*,*,*,*,*,361,20190903
2019,10,Frederick,1406,Valley Elementary,Elementary,5.8,29,22.6,114,5.4,27,*,*,9.3,47,*,*,*,*,*,*,*,*,504,20190903
2019,10,Frederick,1503,Thurmont Elementary,Elementary,7.6,23,36.9,111,*,*,*,*,13.6,41,*,*,*,*,*,*,*,*,301,20190903
2019,10,Frederick,1509,Catoctin High,High,8.6,64,25.2,187,*,*,*,*,12.3,91,*,*,<= 5.0,*,*,*,*,*,741,20190903
2019,10,Frederick,1510,Thurmont Middle,Middle,8.7,48,29.9,165,*,*,*,*,12.7,70,*,*,<= 5.0,*,*,*,*,*,552,20190903
2019,10,Frederick,1511,Thurmont Primary,Elementary,*,*,40.2,144,*,*,*,*,11.2,40,*,*,*,*,*,*,*,*,358,20190903
2019,10,Frederick,1604,Myersville Elementary,Elementary,<= 5.0,*,8.8,34,*,*,*,*,10.3,40,*,*,*,*,*,*,*,*,387,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Elementary,<= 5.0,*,17.5,85,<= 5.0,*,*,*,15.6,76,*,*,*,*,*,*,<= 5.0,*,487,20190903
2019,10,Frederick,2001,Lewistown Elementary,Elementary,*,*,34.0,65,*,*,*,*,31.4,60,*,*,*,*,*,*,*,*,191,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Elementary,5.2,24,15.5,72,5.4,25,*,*,9.7,45,*,*,*,*,*,*,*,*,466,20190903
2019,10,Frederick,2107,Whittier Elementary,Elementary,5.1,35,37.7,261,9.1,63,*,*,13.7,95,*,*,<= 5.0,*,*,*,17.2,119,693,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Elementary,<= 5.0,*,85.9,697,53.8,436,*,*,16.8,136,>= 95.0,*,<= 5.0,*,*,*,*,*,811,20190903
2019,10,Frederick,2305,Ballenger Creek Middle,Middle,8.9,74,28.5,237,<= 5.0,*,*,*,11.3,94,*,*,<= 5.0,*,*,*,*,*,831,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Elementary,*,*,43.3,262,12.1,73,*,*,14.2,86,*,*,<= 5.0,*,*,*,<= 5.0,*,605,20190903
2019,10,Frederick,2307,Tuscarora High,High,8.2,128,29.3,456,<= 5.0,*,*,*,12.7,197,*,*,<= 5.0,*,*,*,<= 5.0,*,1556,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Elementary,<= 5.0,*,73.0,476,28.7,187,*,*,11.3,74,>= 95.0,*,<= 5.0,*,*,*,*,*,652,20190903
2019,10,Frederick,2403,Waverley Elementary,Elementary,*,*,82.0,450,57.7,317,*,*,10.2,56,>= 95.0,*,<= 5.0,*,*,*,*,*,549,20190903
2019,10,Frederick,2404,Rock Creek School,Elementary,*,*,45.8,11,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,24,20190903
2019,10,Frederick,2404,Rock Creek School,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,20190903
2019,10,Frederick,2404,Rock Creek School,High,*,*,30.3,10,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,33,20190903
2019,10,Frederick,2404,Rock Creek School,All,*,*,33.8,26,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,77,20190903
2019,10,Frederick,2503,Brunswick High,High,8.9,66,22.4,166,*,*,*,*,9.4,70,*,*,<= 5.0,*,*,*,<= 5.0,*,741,20190903
2019,10,Frederick,2504,Brunswick Elementary,Elementary,<= 5.0,*,34.8,253,<= 5.0,*,*,*,16.0,116,*,*,<= 5.0,*,*,*,<= 5.0,*,726,20190903
2019,10,Frederick,2525,Brunswick Middle,Middle,9.4,57,23.9,145,*,*,*,*,10.4,63,*,*,<= 5.0,*,*,*,<= 5.0,*,607,20190903
2019,10,Frederick,2606,Walkersville Middle,Middle,6.2,55,28.3,252,<= 5.0,*,*,*,9.4,84,*,*,<= 5.0,*,*,*,<= 5.0,*,892,20190903
2019,10,Frederick,2607,Walkersville Elementary,Elementary,<= 5.0,*,42.8,295,9.1,63,*,*,8.9,61,*,*,<= 5.0,*,*,*,*,*,689,20190903
2019,10,Frederick,2610,Walkersville High,High,5.8,66,22.3,255,<= 5.0,*,*,*,10.4,119,*,*,<= 5.0,*,*,*,<= 5.0,*,1141,20190903
2019,10,Frederick,2611,Glade Elementary,Elementary,<= 5.0,*,24.9,157,<= 5.0,*,*,*,11.9,75,*,*,*,*,*,*,*,*,631,20190903
2019,10,Frederick,A,All Frederick Schools,Elementary,<= 5.0,*,32.3,6510,10.4,2097,*,*,11.7,2358,19.3,3882,<= 5.0,*,<= 5.0,*,<= 5.0,*,20140,20190903
2019,10,Frederick,A,All Frederick Schools,Middle,7.5,747,27.3,2737,<= 5.0,*,*,*,10.3,1035,*,*,<= 5.0,*,*,*,<= 5.0,*,10026,20190903
2019,10,Frederick,A,All Frederick Schools,High,7.8,1001,22.5,2896,<= 5.0,*,*,*,9.8,1259,*,*,<= 5.0,*,*,*,<= 5.0,*,12845,20190903
2019,10,Frederick,A,All Frederick Schools,All,5.7,2470,28.2,12143,7.1,3072,*,*,10.8,4652,9.0,3882,<= 5.0,*,<= 5.0,*,<= 5.0,*,43011,20190903
2019,11,Garrett,0202,Friendsville Elementary,Elementary,*,*,55.9,81,*,*,*,*,7.6,11,>= 95.0,*,*,*,*,*,*,*,145,20190903
2019,11,Garrett,0301,Grantsville Elementary,Elementary,*,*,46.6,88,*,*,*,*,7.4,14,>= 95.0,*,*,*,*,*,*,*,189,20190903
2019,11,Garrett,0501,Accident Elementary,Elementary,*,*,41.4,108,*,*,*,*,8.8,23,*,*,*,*,*,*,*,*,261,20190903
2019,11,Garrett,0511,Northern Middle School,Middle,5.7,20,43.6,153,*,*,*,*,11.4,40,*,*,*,*,*,*,*,*,351,20190903
2019,11,Garrett,0512,Northern Garrett High School,High,7.1,31,35.7,155,*,*,*,*,7.1,31,*,*,*,*,*,*,*,*,434,20190903
2019,11,Garrett,0707,Broad Ford Elementary,Elementary,<= 5.0,*,55.2,317,*,*,*,*,8.5,49,>= 95.0,*,<= 5.0,*,<= 5.0,*,*,*,574,20190903
2019,11,Garrett,0708,Southern Middle School,Middle,7.4,39,48.6,257,*,*,*,*,8.7,46,*,*,*,*,*,*,*,*,529,20190903
2019,11,Garrett,0709,Southern Garrett High School,High,6.8,47,39.1,272,*,*,*,*,8.0,56,*,*,*,*,*,*,*,*,696,20190903
2019,11,Garrett,0710,Yough Glades Elementary,Elementary,*,*,62.5,203,*,*,*,*,12.9,42,>= 95.0,*,*,*,*,*,*,*,325,20190903
2019,11,Garrett,0812,Swan Meadow School,Elementary,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20190903
2019,11,Garrett,0812,Swan Meadow School,Middle,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20190903
2019,11,Garrett,0812,Swan Meadow School,All,*,*,25.0,13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,52,20190903
2019,11,Garrett,0904,Route 40 Elementary,Elementary,*,*,34.9,45,*,*,*,*,9.3,12,*,*,*,*,*,*,*,*,129,20190903
2019,11,Garrett,1408,Crellin Elementary,Elementary,*,*,56.6,82,*,*,*,*,11.7,17,>= 95.0,*,*,*,*,*,*,*,145,20190903
2019,11,Garrett,A,All Garrett Schools,Elementary,<= 5.0,*,51.7,933,*,*,*,*,9.5,171,76.3,1378,<= 5.0,*,<= 5.0,*,*,*,1805,20190903
2019,11,Garrett,A,All Garrett Schools,Middle,6.8,61,46.3,414,*,*,*,*,9.7,87,*,*,*,*,*,*,*,*,895,20190903
2019,11,Garrett,A,All Garrett Schools,High,6.9,78,37.8,427,*,*,*,*,7.7,87,*,*,*,*,*,*,*,*,1130,20190903
2019,11,Garrett,A,All Garrett Schools,All,<= 5.0,*,46.3,1774,<= 5.0,*,*,*,9.0,345,36.0,1378,<= 5.0,*,<= 5.0,*,<= 5.0,*,3830,20190903
2019,12,Harford,0113,William S. James Elementary,Elementary,*,*,19.1,87,*,*,*,*,9.6,44,*,*,*,*,*,*,*,*,456,20190903
2019,12,Harford,0115,Edgewood Elementary,Elementary,*,*,63.4,253,5.5,22,*,*,25.6,102,>= 95.0,*,<= 5.0,*,*,*,*,*,399,20190903
2019,12,Harford,0120,Deerfield Elementary,Elementary,<= 5.0,*,74.3,563,<= 5.0,*,*,*,12.9,98,>= 95.0,*,<= 5.0,*,*,*,*,*,758,20190903
2019,12,Harford,0121,Emmorton Elementary,Elementary,*,*,15.8,99,5.7,36,*,*,9.7,61,*,*,*,*,*,*,*,*,627,20190903
2019,12,Harford,0123,Abingdon Elementary,Elementary,<= 5.0,*,32.9,253,<= 5.0,*,*,*,11.2,86,*,*,<= 5.0,*,*,*,<= 5.0,*,768,20190903
2019,12,Harford,0125,Church Creek Elementary,Elementary,*,*,38.2,279,<= 5.0,*,*,*,15.3,112,*,*,*,*,*,*,<= 5.0,*,730,20190903
2019,12,Harford,0131,Magnolia Elementary,Elementary,*,*,87.5,504,<= 5.0,*,*,*,14.2,82,>= 95.0,*,<= 5.0,*,*,*,*,*,576,20190903
2019,12,Harford,0137,Joppatowne Elementary,Elementary,<= 5.0,*,43.3,255,<= 5.0,*,*,*,12.9,76,*,*,*,*,*,*,*,*,589,20190903
2019,12,Harford,0140,William Paca/Old Post Road Elementary,Elementary,<= 5.0,*,72.2,608,7.5,63,*,*,15.2,128,>= 95.0,*,<= 5.0,*,*,*,*,*,842,20190903
2019,12,Harford,0143,Riverside Elementary,Elementary,<= 5.0,*,59.5,286,<= 5.0,*,*,*,12.5,60,*,*,*,*,*,*,*,*,481,20190903
2019,12,Harford,0176,Edgewood High,High,<= 5.0,*,53.8,726,<= 5.0,*,*,*,11.8,159,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,1350,20190903
2019,12,Harford,0177,Edgewood Middle,Middle,5.8,65,61.8,688,<= 5.0,*,*,*,14.5,161,*,*,<= 5.0,*,*,*,*,*,1114,20190903
2019,12,Harford,0181,Joppatowne High,High,<= 5.0,*,64.6,472,<= 5.0,*,*,*,13.5,99,*,*,<= 5.0,*,*,*,*,*,731,20190903
2019,12,Harford,0184,Magnolia Middle,Middle,<= 5.0,*,68.7,531,<= 5.0,*,*,*,16.8,130,*,*,<= 5.0,*,*,*,*,*,773,20190903
2019,12,Harford,0187,Patterson Mill High School,High,6.9,56,11.9,96,*,*,*,*,8.4,68,*,*,*,*,*,*,<= 5.0,*,810,20190903
2019,12,Harford,0188,Patterson Mill Middle School,Middle,5.9,44,15.4,114,*,*,*,*,11.6,86,*,*,*,*,*,*,<= 5.0,*,741,20190903
2019,12,Harford,0211,G. Lisby Elementary at Hillsdale,Elementary,*,*,73.1,286,*,*,*,*,13.3,52,>= 95.0,*,5.9,23,*,*,*,*,391,20190903
2019,12,Harford,0212,Bakerfield Elementary,Elementary,*,*,68.7,298,11.3,49,*,*,15.0,65,>= 95.0,*,<= 5.0,*,*,*,*,*,434,20190903
2019,12,Harford,0230,Halls Cross Roads Elementary,Elementary,*,*,79.9,398,<= 5.0,*,*,*,25.7,128,>= 95.0,*,<= 5.0,*,*,*,<= 5.0,*,498,20190903
2019,12,Harford,0265,Aberdeen Middle,Middle,<= 5.0,*,55.7,637,<= 5.0,*,*,*,16.2,185,*,*,<= 5.0,*,*,*,<= 5.0,*,1144,20190903
2019,12,Harford,0270,Aberdeen High,High,<= 5.0,*,41.0,568,<= 5.0,*,*,*,12.6,174,*,*,<= 5.0,*,*,*,5.1,70,1385,20190903
2019,12,Harford,0292,Center for Educational Opportunity,Middle,*,*,74.1,20,*,*,*,*,59.3,16,*,*,*,*,*,*,*,*,27,20190903
2019,12,Harford,0292,Center for Educational Opportunity,High,*,*,78.8,82,*,*,*,*,28.8,30,*,*,*,*,*,*,*,*,104,20190903
2019,12,Harford,0292,Center for Educational Opportunity,All,*,*,77.9,102,*,*,*,*,35.1,46,*,*,*,*,*,*,*,*,131,20190903
2019,12,Harford,0304,Harford Technical High,High,5.7,57,20.9,210,<= 5.0,*,*,*,5.6,56,*,*,*,*,*,*,<= 5.0,*,1005,20190903
2019,12,Harford,0314,Bel Air Elementary,Elementary,<= 5.0,*,22.0,114,8.7,45,*,*,8.9,46,*,*,*,*,*,*,*,*,519,20190903
2019,12,Harford,0316,Churchville Elementary,Elementary,<= 5.0,*,21.4,83,*,*,*,*,8.5,33,*,*,*,*,*,*,<= 5.0,*,387,20190903
2019,12,Harford,0326,Forest Hill Elementary,Elementary,*,*,6.5,33,*,*,*,*,13.0,66,*,*,*,*,*,*,<= 5.0,*,506,20190903
2019,12,Harford,0327,Fountain Green Elementary,Elementary,<= 5.0,*,14.3,72,*,*,*,*,9.4,47,*,*,*,*,*,*,*,*,502,20190903
2019,12,Harford,0328,Forest Lakes Elementary,Elementary,<= 5.0,*,9.7,42,*,*,*,*,10.4,45,*,*,*,*,*,*,*,*,432,20190903
2019,12,Harford,0329,Prospect Mill Elementary,Elementary,<= 5.0,*,23.0,131,6.3,36,*,*,11.1,63,*,*,*,*,*,*,<= 5.0,*,570,20190903
2019,12,Harford,0333,Hickory Elementary,Elementary,<= 5.0,*,12.7,86,*,*,*,*,10.2,69,*,*,*,*,*,*,*,*,679,20190903
2019,12,Harford,0335,Homestead/Wakefield Elementary,Elementary,<= 5.0,*,12.4,128,<= 5.0,*,*,*,14.1,145,*,*,*,*,*,*,<= 5.0,*,1032,20190903
2019,12,Harford,0345,Ring Factory Elementary,Elementary,<= 5.0,*,11.0,58,<= 5.0,*,*,*,9.5,50,*,*,*,*,*,*,<= 5.0,*,525,20190903
2019,12,Harford,0348,Youths Benefit Elementary,Elementary,<= 5.0,*,5.9,60,<= 5.0,*,*,*,8.6,88,*,*,*,*,*,*,*,*,1022,20190903
2019,12,Harford,0349,Red Pump Elementary School,Elementary,<= 5.0,*,9.8,74,<= 5.0,*,*,*,10.2,77,*,*,*,*,*,*,<= 5.0,*,758,20190903
2019,12,Harford,0372,Bel Air Middle,Middle,<= 5.0,*,13.9,192,<= 5.0,*,*,*,8.6,119,*,*,*,*,*,*,<= 5.0,*,1380,20190903
2019,12,Harford,0373,Bel Air High,High,<= 5.0,*,10.5,160,<= 5.0,*,*,*,9.3,142,*,*,*,*,*,*,<= 5.0,*,1527,20190903
2019,12,Harford,0374,Southampton Middle,Middle,6.8,84,16.0,197,*,*,*,*,9.7,119,*,*,*,*,*,*,<= 5.0,*,1229,20190903
2019,12,Harford,0382,Fallston High,High,<= 5.0,*,8.5,83,*,*,*,*,7.8,76,*,*,*,*,*,*,<= 5.0,*,974,20190903
2019,12,Harford,0385,C. Milton Wright High,High,<= 5.0,*,13.9,194,*,*,*,*,10.4,145,*,*,*,*,*,*,<= 5.0,*,1392,20190903
2019,12,Harford,0386,Fallston Middle School,Middle,<= 5.0,*,8.2,78,*,*,*,*,7.7,73,*,*,*,*,*,*,<= 5.0,*,946,20190903
2019,12,Harford,0391,John Archer School,Elementary,*,*,50.0,21,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,42,20190903
2019,12,Harford,0391,John Archer School,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,20190903
2019,12,Harford,0391,John Archer School,High,*,*,33.8,22,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,65,20190903
2019,12,Harford,0391,John Archer School,All,*,*,39.5,49,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,124,20190903
2019,12,Harford,0436,Jarrettsville Elementary,Elementary,<= 5.0,*,10.3,46,*,*,*,*,6.1,27,*,*,*,*,*,*,*,*,445,20190903
2019,12,Harford,0441,Norrisville Elementary,Elementary,*,*,10.8,23,*,*,*,*,13.6,29,*,*,*,*,*,*,*,*,213,20190903
2019,12,Harford,0447,North Bend Elementary,Elementary,<= 5.0,*,14.5,57,*,*,*,*,20.7,81,*,*,*,*,*,*,*,*,392,20190903
2019,12,Harford,0518,Darlington Elementary,Elementary,*,*,36.1,39,*,*,*,*,19.4,21,*,*,*,*,*,*,*,*,108,20190903
2019,12,Harford,0522,Dublin Elementary,Elementary,*,*,34.4,84,*,*,*,*,14.8,36,*,*,*,*,*,*,*,*,244,20190903
2019,12,Harford,0544,North Harford Elementary,Elementary,<= 5.0,*,22.1,78,*,*,*,*,13.9,49,*,*,*,*,*,*,*,*,353,20190903
2019,12,Harford,0580,North Harford High,High,5.1,61,15.3,184,*,*,*,*,9.5,114,*,*,*,*,*,*,<= 5.0,*,1199,20190903
2019,12,Harford,0583,North Harford Middle,Middle,6.8,62,14.9,136,*,*,*,*,11.9,108,*,*,*,*,*,*,*,*,911,20190903
2019,12,Harford,0632,Havre de Grace Elementary,Elementary,<= 5.0,*,56.6,300,<= 5.0,*,*,*,10.9,58,>= 95.0,*,<= 5.0,*,*,*,<= 5.0,*,530,20190903
2019,12,Harford,0638,Meadowvale Elementary,Elementary,<= 5.0,*,30.5,161,*,*,*,*,9.8,52,*,*,*,*,*,*,<= 5.0,*,528,20190903
2019,12,Harford,0639,Roye-Williams Elementary,Elementary,*,*,42.2,218,<= 5.0,*,*,*,13.6,70,*,*,*,*,*,*,26.6,137,516,20190903
2019,12,Harford,0678,Havre de Grace High,High,7.2,46,35.4,226,*,*,*,*,15.8,101,*,*,<= 5.0,*,*,*,*,*,638,20190903
2019,12,Harford,0679,Havre de Grace Middle,Middle,5.5,31,36.7,205,*,*,*,*,12.0,67,*,*,*,*,*,*,<= 5.0,*,559,20190903
2019,12,Harford,A,All Harford Schools,Elementary,<= 5.0,*,34.0,6077,<= 5.0,*,*,*,12.8,2288,24.8,4428,<= 5.0,*,<= 5.0,*,<= 5.0,*,17852,20190903
2019,12,Harford,A,All Harford Schools,Middle,5.3,470,31.7,2804,<= 5.0,*,*,*,12.2,1081,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,8841,20190903
2019,12,Harford,A,All Harford Schools,High,<= 5.0,*,27.0,3023,<= 5.0,*,*,*,11.0,1229,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,11180,20190903
2019,12,Harford,A,All Harford Schools,All,<= 5.0,*,31.4,11904,<= 5.0,*,*,*,12.1,4598,11.7,4428,<= 5.0,*,<= 5.0,*,<= 5.0,*,37873,20190903
2019,13,Howard,0080,Homewood School,Middle,*,*,68.0,17,*,*,*,*,44.0,11,*,*,*,*,*,*,*,*,25,20190903
2019,13,Howard,0080,Homewood School,High,8.9,10,55.4,62,*,*,*,*,50.0,56,*,*,*,*,*,*,*,*,112,20190903
2019,13,Howard,0080,Homewood School,All,10.9,15,57.7,79,*,*,*,*,48.9,67,*,*,*,*,*,*,*,*,137,20190903
2019,13,Howard,0101,Elkridge Elementary,Elementary,<= 5.0,*,32.6,302,7.6,70,*,*,12.0,111,*,*,<= 5.0,*,*,*,<= 5.0,*,925,20190903
2019,13,Howard,0103,Deep Run Elementary,Elementary,<= 5.0,*,56.7,433,25.0,191,*,*,12.3,94,>= 95.0,*,*,*,*,*,<= 5.0,*,763,20190903
2019,13,Howard,0104,Mayfield Woods Middle,Middle,6.8,50,42.5,310,7.0,51,*,*,10.0,73,*,*,*,*,*,*,<= 5.0,*,730,20190903
2019,13,Howard,0105,Rockburn Elementary,Elementary,<= 5.0,*,7.2,46,<= 5.0,*,*,*,16.0,102,*,*,*,*,*,*,<= 5.0,*,636,20190903
2019,13,Howard,0106,Elkridge Landing Middle,Middle,6.0,45,20.4,153,<= 5.0,*,*,*,9.9,74,*,*,*,*,*,*,<= 5.0,*,751,20190903
2019,13,Howard,0107,Ilchester Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,*,13.2,87,*,*,*,*,*,*,<= 5.0,*,660,20190903
2019,13,Howard,0108,Bonnie Branch Middle,Middle,<= 5.0,*,30.5,225,7.0,52,*,*,8.7,64,*,*,*,*,*,*,<= 5.0,*,738,20190903
2019,13,Howard,0109,Ducketts Lane Elementary,Elementary,<= 5.0,*,52.7,324,17.6,108,*,*,13.2,81,*,*,*,*,*,*,<= 5.0,*,615,20190903
2019,13,Howard,0110,Thomas Viaduct Middle,Middle,<= 5.0,*,43.9,286,6.3,41,*,*,10.6,69,*,*,*,*,*,*,<= 5.0,*,651,20190903
2019,13,Howard,0111,Hanover Hills Elementary,Elementary,<= 5.0,*,38.7,276,12.6,90,*,*,13.2,94,*,*,*,*,*,*,<= 5.0,*,714,20190903
2019,13,Howard,0202,Ellicott Mills Middle,Middle,6.4,56,10.2,89,<= 5.0,*,*,*,7.9,69,*,*,*,*,*,*,<= 5.0,*,870,20190903
2019,13,Howard,0203,Howard High,High,7.1,135,12.5,236,<= 5.0,*,*,*,8.9,168,*,*,<= 5.0,*,*,*,<= 5.0,*,1891,20190903
2019,13,Howard,0204,St. Johns Lane Elementary,Elementary,<= 5.0,*,8.8,63,7.3,52,*,*,5.5,39,*,*,*,*,*,*,<= 5.0,*,715,20190903
2019,13,Howard,0207,Mount Hebron High,High,5.7,93,15.4,251,5.6,91,*,*,6.7,109,*,*,<= 5.0,*,*,*,<= 5.0,*,1634,20190903
2019,13,Howard,0208,Northfield Elementary,Elementary,<= 5.0,*,9.6,72,6.8,51,*,*,8.3,62,*,*,*,*,*,*,<= 5.0,*,749,20190903
2019,13,Howard,0209,Patapsco Middle,Middle,6.0,43,15.4,110,5.2,37,*,*,5.5,39,*,*,*,*,*,*,<= 5.0,*,712,20190903
2019,13,Howard,0210,Centennial Lane Elementary,Elementary,<= 5.0,*,5.8,43,8.8,65,*,*,<= 5.0,*,*,*,*,*,*,*,<= 5.0,*,736,20190903
2019,13,Howard,0211,Dunloggin Middle,Middle,5.2,35,17.8,119,<= 5.0,*,*,*,7.3,49,*,*,*,*,*,*,*,*,669,20190903
2019,13,Howard,0213,Worthington Elementary,Elementary,<= 5.0,*,7.5,41,<= 5.0,*,*,*,12.1,66,*,*,*,*,*,*,<= 5.0,*,547,20190903
2019,13,Howard,0214,Centennial High,High,5.7,90,9.7,152,<= 5.0,*,*,*,5.5,86,*,*,*,*,*,*,<= 5.0,*,1568,20190903
2019,13,Howard,0215,Waverly Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,*,10.2,95,*,*,*,*,*,*,<= 5.0,*,930,20190903
2019,13,Howard,0216,Burleigh Manor Middle School,Middle,<= 5.0,*,10.9,89,<= 5.0,*,*,*,<= 5.0,*,*,*,*,*,*,*,<= 5.0,*,814,20190903
2019,13,Howard,0217,Hollifield Station Elementary,Elementary,<= 5.0,*,23.4,206,15.1,133,*,*,5.8,51,*,*,*,*,*,*,*,*,879,20190903
2019,13,Howard,0218,Bellows Spring Elementary,Elementary,<= 5.0,*,17.7,146,10.8,89,*,*,16.1,133,*,*,*,*,*,*,<= 5.0,*,824,20190903
2019,13,Howard,0219,Veterans Elementary,Elementary,<= 5.0,*,20.2,193,10.9,104,*,*,12.0,115,*,*,*,*,*,*,*,*,955,20190903
2019,13,Howard,0302,West Friendship Elementary,Elementary,<= 5.0,*,5.8,23,<= 5.0,*,*,*,8.3,33,*,*,*,*,*,*,*,*,400,20190903
2019,13,Howard,0304,Mount View Middle,Middle,5.1,43,<= 5.0,*,<= 5.0,*,*,*,<= 5.0,*,*,*,*,*,*,*,<= 5.0,*,848,20190903
2019,13,Howard,0305,Manor Woods Elementary,Elementary,<= 5.0,*,7.9,53,10.3,69,*,*,7.5,50,*,*,*,*,*,*,<= 5.0,*,669,20190903
2019,13,Howard,0306,Triadelphia Ridge Elementary,Elementary,*,*,<= 5.0,*,<= 5.0,*,*,*,10.2,58,*,*,*,*,*,*,<= 5.0,*,570,20190903
2019,13,Howard,0307,Folly Quarter Middle,Middle,7.8,52,<= 5.0,*,*,*,*,*,8.9,59,*,*,*,*,*,*,<= 5.0,*,665,20190903
2019,13,Howard,0308,Marriotts Ridge High,High,7.9,112,<= 5.0,*,<= 5.0,*,*,*,<= 5.0,*,*,*,*,*,*,*,<= 5.0,*,1420,20190903
2019,13,Howard,0404,Glenelg High,High,6.4,77,<= 5.0,*,*,*,*,*,5.8,69,*,*,*,*,*,*,<= 5.0,*,1196,20190903
2019,13,Howard,0405,Glenwood Middle,Middle,7.5,37,8.4,41,*,*,*,*,9.6,47,*,*,*,*,*,*,*,*,491,20190903
2019,13,Howard,0406,Bushy Park Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,*,10.4,67,*,*,*,*,*,*,<= 5.0,*,642,20190903
2019,13,Howard,0407,Lisbon Elementary,Elementary,<= 5.0,*,11.5,52,<= 5.0,*,*,*,11.5,52,*,*,*,*,*,*,*,*,453,20190903
2019,13,Howard,0505,Clarksville Elementary,Elementary,<= 5.0,*,*,*,7.9,34,*,*,9.5,41,*,*,*,*,*,*,*,*,432,20190903
2019,13,Howard,0509,Atholton High,High,5.3,79,10.8,161,<= 5.0,*,*,*,7.9,119,*,*,*,*,*,*,<= 5.0,*,1497,20190903
2019,13,Howard,0510,Bryant Woods Elementary,Elementary,<= 5.0,*,55.4,247,<= 5.0,*,*,*,11.2,50,>= 95.0,*,*,*,*,*,*,*,446,20190903
2019,13,Howard,0512,Wilde Lake Middle,Middle,<= 5.0,*,44.7,279,<= 5.0,*,*,*,10.9,68,*,*,*,*,*,*,<= 5.0,*,624,20190903
2019,13,Howard,0514,Longfellow Elementary,Elementary,<= 5.0,*,47.8,221,5.6,26,*,*,15.2,70,>= 95.0,*,*,*,*,*,*,*,462,20190903
2019,13,Howard,0515,Running Brook Elementary,Elementary,<= 5.0,*,50.5,254,5.6,28,*,*,16.9,85,>= 95.0,*,*,*,*,*,*,*,503,20190903
2019,13,Howard,0516,Wilde Lake High,High,7.1,90,40.5,514,5.8,74,*,*,11.2,142,*,*,*,*,*,*,<= 5.0,*,1270,20190903
2019,13,Howard,0517,Swansfield Elementary,Elementary,*,*,62.1,375,7.9,48,*,*,10.9,66,>= 95.0,*,*,*,*,*,*,*,604,20190903
2019,13,Howard,0518,Harpers Choice Middle,Middle,<= 5.0,*,49.9,254,5.5,28,*,*,12.2,62,*,*,*,*,*,*,*,*,509,20190903
2019,13,Howard,0520,Clemens Crossing Elementary,Elementary,<= 5.0,*,11.0,54,<= 5.0,*,*,*,6.7,33,*,*,*,*,*,*,<= 5.0,*,491,20190903
2019,13,Howard,0521,Clarksville Middle,Middle,7.1,48,<= 5.0,*,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,<= 5.0,*,676,20190903
2019,13,Howard,0522,Cedar Lane Special Center,Elementary,*,*,42.9,18,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,42,20190903
2019,13,Howard,0522,Cedar Lane Special Center,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,20190903
2019,13,Howard,0522,Cedar Lane Special Center,High,*,*,25.5,12,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,47,20190903
